t,x,y,z,
14549,0.621767672966,0.198245405745,-0.275474575626,
14576,0.630342348082,0.200809625134,-0.276258462776,
14589,0.636067756463,0.202574993133,-0.276625983824,
14607,0.640860286211,0.203954710102,-0.27710065756,
14634,0.622587013934,0.197690912842,-0.272169879955,
14650,0.635441544699,0.201720235924,-0.272883650363,
14684,0.638665583641,0.202733860854,-0.27303801758,
14704,0.648195356821,0.205689679465,-0.273763791463,
14717,0.648195356821,0.205689679465,-0.273763791463,
14737,0.637175279431,0.201480236053,-0.270220609817,
14756,0.640474483693,0.202551135031,-0.270301473245,
14787,0.650163055814,0.205553576247,-0.270754972683,
14797,0.650163055814,0.205553576247,-0.270754972683,
14817,0.659962337948,0.208408210317,-0.271376209947,
14837,0.644995089231,0.202950934069,-0.267317386911,
14863,0.647900715088,0.203772333435,-0.267588702314,
14878,0.658829163332,0.206690910999,-0.268959258422,
14898,0.663040483919,0.207654082843,-0.269809396093,
14914,0.669485231834,0.209226959521,-0.27072365252,
14934,0.646305635692,0.201940343789,-0.265989314315,
14959,0.646305635692,0.201940343789,-0.265989314315,
14977,0.663574401043,0.206007541958,-0.268313396501,
14994,0.67049261789,0.207655049691,-0.26924108552,
15022,0.673827022071,0.208451044572,-0.269673956422,
