t,x,y,z,
10286,0.0106262018367,0.00531613025095,-0.824154453513,
10305,0.00991489652957,0.00500944659272,-0.826430842605,
10324,0.00999369089375,0.00506016261136,-0.827171763692,
10346,0.0100690948496,0.00510814327815,-0.827817001963,
10365,0.0101383636495,0.00515233064068,-0.828361986055,
10392,0.00973858284483,0.00465674835458,-0.831279189885,
10411,0.00977693983306,0.00467948004658,-0.83152084419,
10426,0.00985184483152,0.00472423676144,-0.831977131103,
10453,0.0100254383132,0.00483120882084,-0.833026365816,
10478,0.0100254383132,0.00483120882084,-0.833026365816,
10496,0.00922290271483,0.00466993833527,-0.836076347176,
10513,0.00922290271483,0.00466993833527,-0.836076347176,
10529,0.00933958414804,0.00476187949533,-0.837382153671,
10550,0.00937381776509,0.00478914148747,-0.837542071663,
10575,0.00947905666819,0.00482639533087,-0.836549296135,
10597,0.00904399711912,0.00456182473861,-0.834659614581,
10617,0.00931900195967,0.00457665917823,-0.833389152562,
10645,0.0111701881135,0.00463249048227,-0.828437414496,
10662,0.012919426157,0.00466762005512,-0.825424364453,
10693,0.0176057828938,0.00391776071636,-0.821086820779,
10700,0.0176057828938,0.00391776071636,-0.821086820779,
10722,0.0223672421228,0.00396878778879,-0.81729145155,
10734,0.0223672421228,0.00396878778879,-0.81729145155,
10756,0.0339882782704,0.00407800387697,-0.810713489911,
10779,0.0414974023808,0.00414441985154,-0.807467420124,
10797,0.0502645809841,0.00367153019977,-0.806077539023,
10813,0.0585340178541,0.00373400441611,-0.803419621046,
10835,0.0738182822571,0.00384724733259,-0.799115922296,
10850,0.0816375700661,0.00390461810162,-0.797136880983,
10880,0.0990699446337,0.00403074827011,-0.793071709982,
10901,0.0990699446337,0.00403074827011,-0.793071709982,
10914,0.116197681166,0.00358221035693,-0.791908235476,
10933,0.133515772882,0.00369474074527,-0.788445453216,
10952,0.154915924078,0.003834103228,-0.784404388035,
10971,0.154915924078,0.003834103228,-0.784404388035,
11003,0.186481874738,0.00404045425243,-0.778789522811,
11021,0.206737344979,0.00377668010276,-0.777573769011,
11050,0.249103489103,0.00404173033836,-0.77061745972,
11070,0.287747130746,0.0042808557946,-0.764480571659,
11085,0.298657119348,0.00434831303406,-0.762775832699,
11111,0.32399946205,0.00391693923585,-0.761135661382,
11129,0.352142157197,0.00407835977533,-0.756911221933,
11147,0.37985968249,0.00423831866413,-0.752823308508,
11163,0.390162863762,0.00429778070155,-0.751323263006,
11185,0.426583793245,0.00450916704265,-0.746110083534,
11208,0.448542748786,0.00460907152024,-0.745940593258,
11226,0.460488040123,0.00467953343137,-0.744314624551,
11260,0.495360917351,0.00488636059805,-0.739659669539,
11273,0.495360917351,0.00488636059805,-0.739659669539,
11296,0.552004883298,0.00522262070843,-0.732362185737,
11317,0.570065608124,0.00533010690016,-0.730110044179,
11330,0.608094547841,0.00528191301825,-0.728995608637,
11345,0.623083249794,0.00537018286791,-0.727252735725,
11363,0.650803476962,0.00553325049103,-0.724103483046,
11385,0.675937043158,0.00568103672252,-0.721325572389,
11407,0.695602948262,0.00579646741294,-0.719202821865,
11424,0.695602948262,0.00579646741294,-0.719202821865,
11454,0.77143258654,0.00611971394028,-0.714223948146,
11466,0.790097285714,0.00622894678071,-0.712455419606,
11495,0.813833947554,0.00636716466376,-0.710263363698,
11533,0.87428176109,0.00621683054788,-0.708233786353,
11547,0.87428176109,0.00621683054788,-0.708233786353,
11566,0.908415403052,0.00640017359685,-0.705505435512,
11592,0.936611104432,0.00655056079936,-0.703345841805,
11604,0.966529280222,0.00670965391019,-0.701146112585,
11619,0.966529280222,0.00670965391019,-0.701146112585,
11633,0.966529280222,0.00670965391019,-0.701146112585,
11650,0.997530170138,0.00665873496164,-0.70193086194,
11669,1.05208635499,0.00693683076696,-0.698452673304,
11685,1.06807401241,0.00701775541162,-0.697499704302,
11708,1.10721887204,0.00722156648387,-0.698239279201,
11728,1.11521898124,0.00726200340562,-0.697815417137,
11747,1.14521642061,0.00741340535816,-0.696288434502,
11779,1.20333630382,0.00775975641133,-0.693791675295,
11786,1.20333630382,0.00775975641133,-0.693791675295,
11802,1.22680912546,0.00818951265265,-0.696498884901,
11837,1.25475699446,0.00910303018215,-0.695921338092,
11846,1.28596945639,0.0114158964497,-0.696162801897,
11865,1.30918285223,0.0145585258704,-0.697187345856,
11892,1.32859077262,0.0186587143678,-0.698836865095,
11902,1.33230693766,0.0215692204943,-0.702248196253,
11923,1.34962247658,0.0277719115704,-0.704858031919,
11940,1.36379061338,0.034922851311,-0.707737537197,
11965,1.37609811914,0.0434797462207,-0.710979712824,
11982,1.38346446681,0.0501779626141,-0.713343223854,
12024,1.39749481193,0.0782049518741,-0.722982437958,
12025,1.39749481193,0.0782049518741,-0.722982437958,
12059,1.40239786835,0.0926327714513,-0.726685478407,
12067,1.40507610485,0.106415796589,-0.729829954857,
12093,1.40632009908,0.130306788614,-0.734474737655,
12113,1.40216351842,0.145181551317,-0.737378111156,
12125,1.40012037239,0.161079364738,-0.739699288598,
12140,1.39639476116,0.180343849919,-0.742097069746,
12162,1.3937725627,0.191252293772,-0.743251882892,
12183,1.38999259398,0.205033352404,-0.744515611589,
12201,1.37382938608,0.241486431616,-0.746531592336,
12224,1.36887799458,0.254024162878,-0.747077368198,
12242,1.35669531649,0.282150392904,-0.747876084665,
12263,1.35274735998,0.290652341776,-0.748009818134,
12293,1.3306673659,0.334529325434,-0.747952003185,
12305,1.31815097686,0.350401861114,-0.747471984938,
12326,1.3072690455,0.36953536944,-0.74692432954,
12349,1.29061219015,0.397447687973,-0.745838680113,
12372,1.27454507479,0.423080668363,-0.744593530057,
12391,1.26076373663,0.444225492694,-0.743423024488,
12412,1.23871873349,0.471381283841,-0.740766641127,
12432,1.23871873349,0.471381283841,-0.740766641127,
12447,1.21476558925,0.50517245117,-0.738415003837,
12470,1.1914258948,0.536713675268,-0.736070268139,
12490,1.17413947635,0.559307392604,-0.734334905857,
